     uComp           vComp           pTemp           wvMix           rNet      
-3.93540800E-01  7.03900719E+00  2.93299988E+02  1.29756201E-02  -5.51220009E+01
-3.81515354E-01  7.80067587E+00  2.93279999E+02  1.29825631E-02  -5.51376676E+01
-8.65437686E-01  6.75579262E+00  2.93269989E+02  1.29753463E-02  -5.51533343E+01
-3.56866002E-01  6.58934307E+00  2.93260010E+02  1.29754832E-02  -5.51690010E+01
-2.20715314E-01  7.43672562E+00  2.93260010E+02  1.29889604E-02  -5.51846677E+01
-1.51893124E-01  6.69327688E+00  2.93250000E+02  1.29625518E-02  -5.52003344E+01
 1.00389510E-01  7.18929958E+00  2.93229980E+02  1.29758921E-02  -5.52160011E+01
-1.36022598E-01  8.65893173E+00  2.93250000E+02  1.30232703E-02  -5.52316678E+01
 1.61643490E-01  8.41844845E+00  2.93299988E+02  1.30436951E-02  -5.52473345E+01
 2.21982002E-01  8.47709370E+00  2.93320007E+02  1.30366124E-02  -5.52630013E+01
 2.41547674E-01  7.68620586E+00  2.93339996E+02  1.30097903E-02  -5.52786680E+01
 3.85517418E-01  7.61024141E+00  2.93339996E+02  1.29897790E-02  -5.52943347E+01
 1.41544677E-02  8.10998726E+00  2.93309998E+02  1.29900519E-02  -5.53100014E+01
-1.70260593E-01  8.12821770E+00  2.93329987E+02  1.30229965E-02  -5.53000013E+01
-2.02539697E-01  8.28752518E+00  2.93339996E+02  1.30172810E-02  -5.52900012E+01
-1.46075085E-01  9.29885292E+00  2.93359985E+02  1.30375717E-02  -5.52800011E+01
-6.16324484E-01  8.19686222E+00  2.93380005E+02  1.30505040E-02  -5.52700010E+01
-1.63177818E-01  8.49843311E+00  2.93380005E+02  1.30100641E-02  -5.52600009E+01
 3.11135709E-01  7.42348289E+00  2.93389984E+02  1.30163245E-02  -5.52500008E+01
-2.15250086E-02  6.16696215E+00  2.93350006E+02  1.29558835E-02  -5.52400007E+01
 9.10067931E-02  6.51736498E+00  2.93299988E+02  1.29690859E-02  -5.52300006E+01
-2.19825327E-01  7.40673876E+00  2.93260010E+02  1.29758921E-02  -5.52200005E+01
 2.43432298E-01  7.74617624E+00  2.93279999E+02  1.30225848E-02  -5.52100004E+01
-5.77335536E-01  7.67832518E+00  2.93269989E+02  1.30025735E-02  -5.52000003E+01
-7.61964560E-01  7.50140095E+00  2.93279999E+02  1.30159138E-02  -5.51900002E+01
-4.97544616E-01  7.69392967E+00  2.93289978E+02  1.30234053E-02  -5.51800001E+01
-7.85334229E-01  7.59952927E+00  2.93309998E+02  1.30163245E-02  -5.51699999E+01
-9.31384265E-01  7.27058601E+00  2.93309998E+02  1.30029833E-02  -5.51599998E+01
-4.58681434E-01  6.90578413E+00  2.93299988E+02  1.30089708E-02  -5.51499997E+01
-7.03308284E-01  7.72806311E+00  2.93289978E+02  1.29897790E-02  -5.51399996E+01
-1.15538990E+00  8.11819363E+00  2.93309998E+02  1.30362017E-02  -5.51299995E+01
-3.96890074E-01  7.09891367E+00  2.93320007E+02  1.30027104E-02  -5.51199994E+01
-1.74198806E-01  7.12787199E+00  2.93309998E+02  1.30017530E-02  -5.51099993E+01
-4.03897434E-01  6.60366011E+00  2.93289978E+02  1.29690859E-02  -5.50999992E+01
-8.09838891E-01  7.33543205E+00  2.93250000E+02  1.29630966E-02  -5.50899991E+01
 4.83465999E-01  8.92691708E+00  2.93260010E+02  1.30214915E-02  -5.50799990E+01
-5.15610695E-01  7.76289558E+00  2.93279999E+02  1.30160507E-02  -5.50699989E+01
-3.89819801E-01  7.97047281E+00  2.93289978E+02  1.30163245E-02  -5.50599988E+01
 6.66161554E-07  7.61999989E+00  2.93309998E+02  1.30149564E-02  -5.50499987E+01
 3.21604609E-01  7.67326355E+00  2.93309998E+02  1.30025735E-02  -5.50399986E+01
-5.88441014E-01  7.47688007E+00  2.93289978E+02  1.29829720E-02  -5.50299985E+01
-6.06412411E-01  8.25776386E+00  2.93289978E+02  1.30016170E-02  -5.50199984E+01
 1.65291026E-01  8.60841274E+00  2.93269989E+02  1.29822902E-02  -5.50099983E+01
 3.41978490E-01  7.83253813E+00  2.93289978E+02  1.30292568E-02  -5.42429984E+01
-1.28477076E-02  7.35998869E+00  2.93269989E+02  1.29893702E-02  -5.34759984E+01
 1.14892280E+00  7.42159557E+00  2.93250000E+02  1.29807899E-02  -5.27089985E+01
 1.35750473E+00  7.39645767E+00  2.93239990E+02  1.29746655E-02  -5.19419985E+01
-3.70539218E-01  7.07029676E+00  2.93220001E+02  1.29835168E-02  -5.11749986E+01
-9.02239323E-01  7.56639719E+00  2.93209991E+02  1.29828351E-02  -5.04079987E+01
 2.61306882E-01  6.80198288E+00  2.93179993E+02  1.29496213E-02  -4.96409987E+01
 6.83377743E-01  8.68315029E+00  2.93169983E+02  1.29901879E-02  -4.88739988E+01
-4.09981720E-02  7.82989264E+00  2.93169983E+02  1.29831079E-02  -4.81069988E+01
-5.75931668E-02  8.24979877E+00  2.93160004E+02  1.29832439E-02  -4.73399989E+01
-1.22495615E+00  7.48036671E+00  2.93160004E+02  1.29836537E-02  -4.65729989E+01
-4.09294635E-01  8.07964039E+00  2.93160004E+02  1.29974037E-02  -4.58059990E+01
-2.13342145E-01  8.14720726E+00  2.93169983E+02  1.29904607E-02  -4.50389990E+01
-5.97623825E-01  8.13808537E+00  2.93179993E+02  1.29964482E-02  -4.42719991E+01
-2.77450621E-01  7.94515705E+00  2.93169983E+02  1.29771186E-02  -4.35049992E+01
-9.17125225E-01  7.36310291E+00  2.93149994E+02  1.29509820E-02  -4.27379992E+01
-1.02521098E+00  7.89370298E+00  2.93130005E+02  1.29647311E-02  -4.19709993E+01
-8.55041206E-01  8.13519001E+00  2.93119995E+02  1.29769826E-02  -4.12039993E+01
 2.11367354E-01  7.56704903E+00  2.93119995E+02  1.29763009E-02  -4.04369994E+01
 3.42961162E-01  8.18281555E+00  2.93109985E+02  1.29703116E-02  -3.96699994E+01
 3.88158023E-01  8.23085213E+00  2.93100006E+02  1.29846083E-02  -3.89029995E+01
-5.76789320E-01  1.00033855E+01  2.93119995E+02  1.30114313E-02  -3.81359996E+01
-5.05289555E-01  8.50500393E+00  2.93179993E+02  1.30382562E-02  -3.73689996E+01
-4.22060549E-01  8.62968540E+00  2.93199982E+02  1.29984971E-02  -3.66019997E+01
 5.68370044E-01  1.04946203E+01  2.93220001E+02  1.30307619E-02  -3.58349997E+01
 1.23495674E+00  1.03566303E+01  2.93289978E+02  1.30447922E-02  -3.50679998E+01
 6.94076180E-01  9.92576218E+00  2.93329987E+02  1.30377086E-02  -3.43009998E+01
 1.99489260E+00  9.07328510E+00  2.93359985E+02  1.30185122E-02  -3.35339999E+01
 1.75826323E+00  9.30534363E+00  2.93380005E+02  1.30240908E-02  -3.27669999E+01
-2.72913724E-01  7.81523657E+00  2.93359985E+02  1.29645951E-02  -3.20000000E+01
-1.87626019E-01  8.26787186E+00  2.93320007E+02  1.29648671E-02  -3.07125333E+01
-2.45278031E-01  9.36678886E+00  2.93299988E+02  1.30123878E-02  -2.94250667E+01
 4.19414610E-01  8.27938366E+00  2.93320007E+02  1.30110215E-02  -2.81376000E+01
 2.91364670E-01  7.58440590E+00  2.93309998E+02  1.29846083E-02  -2.68501333E+01
-1.38064504E-01  8.78891563E+00  2.93289978E+02  1.30055789E-02  -2.55626667E+01
 3.49548370E-01  8.70298290E+00  2.93299988E+02  1.30167343E-02  -2.42752000E+01
-9.11486506E-01  8.67223167E+00  2.93299988E+02  1.30117042E-02  -2.29877333E+01
-3.45874012E-01  9.00335884E+00  2.93320007E+02  1.30115673E-02  -2.17002666E+01
-9.33838665E-01  8.45860767E+00  2.93320007E+02  1.30112944E-02  -2.04128000E+01
-1.38663566E+00  8.37599754E+00  2.93309998E+02  1.30112944E-02  -1.91253333E+01
-1.79158616E+00  8.21695328E+00  2.93309998E+02  1.30110215E-02  -1.78378666E+01
-2.03232574E+00  8.21226215E+00  2.93309998E+02  1.29984971E-02  -1.65504000E+01
-1.39914906E+00  9.83093548E+00  2.93329987E+02  1.30362017E-02  -1.52629333E+01
-2.73482704E+00  8.07970428E+00  2.93369995E+02  1.30311726E-02  -1.39754666E+01
-2.01108241E+00  6.66102982E+00  2.93389984E+02  1.30016170E-02  -1.26880000E+01
-7.26402462E-01  6.68665934E+00  2.93380005E+02  1.29809268E-02  -1.14005333E+01
-1.70700216E+00  5.61840963E+00  2.93359985E+02  1.29739847E-02  -1.01130666E+01
-2.84064484E+00  5.82418537E+00  2.93309998E+02  1.29689500E-02  -8.82559996E+00
-2.86571264E+00  7.54404306E+00  2.93279999E+02  1.29813356E-02  -7.53813329E+00
-3.24235225E+00  6.61846304E+00  2.93279999E+02  1.29881417E-02  -6.25066662E+00
-3.66143870E+00  6.41918707E+00  2.93260010E+02  1.29806539E-02  -4.96319995E+00
-2.72554612E+00  5.66326952E+00  2.93250000E+02  1.29799712E-02  -3.67573328E+00
-2.92169666E+00  6.20892382E+00  2.93229980E+02  1.29738487E-02  -2.38826661E+00
-3.29703259E+00  5.46555233E+00  2.93229980E+02  1.29866404E-02  -1.10079994E+00
-3.05881071E+00  5.09071684E+00  2.93220001E+02  1.29666338E-02  1.86666727E-01
-2.87972140E+00  6.17558098E+00  2.93220001E+02  1.29873231E-02  1.47413340E+00
-3.62089896E+00  6.00243235E+00  2.93220001E+02  1.29873231E-02  2.76160007E+00
-3.47808290E+00  5.52310324E+00  2.93260010E+02  1.30197136E-02  4.04906673E+00
-2.40371871E+00  6.32783556E+00  2.93289978E+02  1.30130425E-02  5.33653340E+00
-2.49247813E+00  5.67802382E+00  2.93329987E+02  1.30120870E-02  6.62400007E+00
-1.47115409E+00  5.94466829E+00  2.93329987E+02  1.30051458E-02  7.82053342E+00
-1.46831560E+00  6.41100454E+00  2.93359985E+02  1.30322315E-02  9.01706676E+00
-2.12758589E+00  5.66035175E+00  2.93389984E+02  1.30327782E-02  1.02136001E+01
-3.20321584E+00  5.66166353E+00  2.93410004E+02  1.30263818E-02  1.14101335E+01
-2.43551254E+00  6.15140152E+00  2.93410004E+02  1.30254254E-02  1.26066668E+01
-2.57726645E+00  6.28402424E+00  2.93440002E+02  1.30323684E-02  1.38032001E+01
-2.82180977E+00  6.36777973E+00  2.93459991E+02  1.30197136E-02  1.49997335E+01
-3.95153642E+00  6.95595837E+00  2.93470001E+02  1.30338743E-02  1.61962668E+01
-3.07945156E+00  6.34188271E+00  2.93500000E+02  1.30465291E-02  1.73928002E+01
-3.35509825E+00  6.52831650E+00  2.93529999E+02  1.30533371E-02  1.85893335E+01
-2.80128646E+00  6.56752539E+00  2.93559998E+02  1.30611043E-02  1.97858669E+01
-2.90313053E+00  6.83935165E+00  2.93579987E+02  1.30615160E-02  2.09824002E+01
-3.06889606E+00  7.71180153E+00  2.93609985E+02  1.30541604E-02  2.21789336E+01
-2.64566112E+00  7.11397076E+00  2.93609985E+02  1.30483108E-02  2.33754669E+01
-3.08174896E+00  6.31852245E+00  2.93630005E+02  1.30613782E-02  2.45720003E+01
-2.97232413E+00  7.54568624E+00  2.93639984E+02  1.30673638E-02  2.57685336E+01
-2.66642284E+00  7.44703197E+00  2.93669983E+02  1.30807068E-02  2.69650670E+01
-2.94567347E+00  7.14674091E+00  2.93690002E+02  1.30875148E-02  2.81616003E+01
-3.35874271E+00  8.06885624E+00  2.93720001E+02  1.30679132E-02  2.93581336E+01
-2.40045452E+00  7.43195248E+00  2.93720001E+02  1.30604189E-02  3.05546670E+01
-2.34083462E+00  6.79827881E+00  2.93720001E+02  1.30940489E-02  3.17512003E+01
-2.30841208E+00  6.81991434E+00  2.93729980E+02  1.30936354E-02  3.29477337E+01
-3.23839164E+00  7.20574951E+00  2.93750000E+02  1.30936354E-02  3.41442670E+01
-2.17817020E+00  7.12447023E+00  2.93760010E+02  1.30534740E-02  3.53408004E+01
-2.25234914E+00  7.32137442E+00  2.93760010E+02  1.30871022E-02  3.65373337E+01
-2.44471359E+00  6.11222267E+00  2.93769989E+02  1.30996192E-02  3.77338671E+01
-2.53834939E+00  7.24839163E+00  2.93779999E+02  1.31142028E-02  3.89304004E+01
-2.42371774E+00  7.37178373E+00  2.93799988E+02  1.31062912E-02  4.01269338E+01
-2.50064182E+00  7.43050432E+00  2.93820007E+02  1.31000318E-02  4.13234671E+01
-2.48801708E+00  7.93928003E+00  2.93839996E+02  1.30997570E-02  4.25200005E+01
-2.58618236E+00  8.05501461E+00  2.93829987E+02  1.30798817E-02  4.62960005E+01
-2.07915926E+00  7.65258121E+00  2.93839996E+02  1.31126866E-02  5.00720006E+01
-2.46525288E+00  8.32255554E+00  2.93880005E+02  1.31333899E-02  5.38480007E+01
-2.51445794E+00  7.14019632E+00  2.93919983E+02  1.31196324E-02  5.76240008E+01
-1.95373583E+00  8.39567184E+00  2.93970001E+02  1.31392339E-02  6.14000009E+01
-2.28624058E+00  7.57239771E+00  2.93989990E+02  1.30994823E-02  6.51760010E+01
-1.53854597E+00  7.23829269E+00  2.94019989E+02  1.31325629E-02  6.89520011E+01
-1.66671371E+00  8.19217014E+00  2.94039978E+02  1.31271333E-02  7.27280011E+01
-9.60174859E-01  8.69715881E+00  2.94079987E+02  1.31602176E-02  7.65040012E+01
-1.42010069E+00  6.56823540E+00  2.94130005E+02  1.31655075E-02  8.02800013E+01
-1.37886953E+00  7.90057755E+00  2.94199982E+02  1.31858001E-02  8.40560014E+01
-1.29028332E+00  8.23958492E+00  2.94229980E+02  1.31459069E-02  8.78320015E+01
-1.50876129E+00  8.38534737E+00  2.94239990E+02  1.31388195E-02  9.16080016E+01
-1.89532375E+00  7.54560471E+00  2.94269989E+02  1.31657841E-02  9.53840017E+01
-1.21725631E+00  6.97457457E+00  2.94339996E+02  1.32318176E-02  9.91600018E+01
-1.18838787E+00  7.95168781E+00  2.94429993E+02  1.32117989E-02  1.02936002E+02
-1.30583525E+00  7.40575409E+00  2.94449982E+02  1.31448014E-02  1.06712002E+02
-1.09621143E+00  7.70238447E+00  2.94470001E+02  1.31652318E-02  1.10488002E+02
-4.15311128E-01  7.42839909E+00  2.94500000E+02  1.32051250E-02  1.14264002E+02
-1.87249184E+00  8.51658249E+00  2.94529999E+02  1.31513337E-02  1.18040002E+02
-1.51843548E+00  7.88512850E+00  2.94549988E+02  1.31844142E-02  1.21816002E+02
-8.24577332E-01  8.40967178E+00  2.94600006E+02  1.32111050E-02  1.25592002E+02
-6.99067891E-01  8.88253403E+00  2.94639984E+02  1.31306322E-02  1.29368002E+02
-2.37692785E+00  7.97324324E+00  2.94649994E+02  1.31374393E-02  1.33144003E+02
-7.55901158E-01  7.44170809E+00  2.94660004E+02  1.31913647E-02  1.36920003E+02
-4.66785520E-01  1.02794075E+01  2.94690002E+02  1.31311836E-02  1.40696003E+02
-1.07510936E+00  9.01612663E+00  2.94699982E+02  1.31303566E-02  1.44472003E+02
-1.44293225E+00  7.93995190E+00  2.94769989E+02  1.32309841E-02  1.48248003E+02
-1.16002953E+00  8.35989952E+00  2.94869995E+02  1.31835844E-02  1.52024003E+02
-8.88847589E-01  8.05108452E+00  2.94899994E+02  1.31379906E-02  1.55800003E+02
-9.56051797E-02  9.12949944E+00  2.94919983E+02  1.31716263E-02  1.57526670E+02
-5.07974863E-01  8.07403660E+00  2.94959991E+02  1.31445257E-02  1.59253337E+02
-7.81640768E-01  7.97177172E+00  2.94959991E+02  1.31645389E-02  1.60980003E+02
-4.32309598E-01  9.52018929E+00  2.95010010E+02  1.31849684E-02  1.62706670E+02
-2.89443105E-01  8.72519970E+00  2.95089996E+02  1.31845530E-02  1.64433337E+02
-1.53163123E+00  9.78080273E+00  2.95119995E+02  1.30996192E-02  1.66160004E+02
 7.25043416E-01  1.06353149E+01  2.95130005E+02  1.31249269E-02  1.67886670E+02
-1.66105413E+00  9.23175526E+00  2.95179993E+02  1.31581435E-02  1.69613337E+02
 3.14096630E-01  8.99451733E+00  2.95260010E+02  1.32136038E-02  1.71340004E+02
-5.43500707E-02  1.03798580E+01  2.95309998E+02  1.31069785E-02  1.73066671E+02
-1.52048409E-01  1.08889389E+01  2.95320007E+02  1.30986571E-02  1.74793338E+02
-4.90242869E-01  9.67759037E+00  2.95350006E+02  1.31054651E-02  1.76520004E+02
 6.41102850E-01  1.07909727E+01  2.95389984E+02  1.31200459E-02  1.78246671E+02
 1.43629420E+00  1.03508234E+01  2.95419983E+02  1.31192198E-02  1.79973338E+02
 6.22124732E-01  1.04715357E+01  2.95470001E+02  1.31190820E-02  1.81700005E+02
 7.31844962E-01  1.07350836E+01  2.95500000E+02  1.31194945E-02  1.83426671E+02
 1.19522631E+00  9.59584999E+00  2.95559998E+02  1.31525779E-02  1.85153338E+02
 8.55868961E-07  9.78999996E+00  2.95639984E+02  1.31331142E-02  1.86880005E+02
 5.56015253E-01  1.09759254E+01  2.95639984E+02  1.30541604E-02  1.88606672E+02
-1.22046746E-01  9.98925400E+00  2.95589996E+02  1.30801564E-02  1.90333338E+02
-4.45011288E-01  9.79990196E+00  2.95609985E+02  1.31602176E-02  1.92060005E+02
 9.67775702E-01  1.12885923E+01  2.95619995E+02  1.30930860E-02  1.93786672E+02
 1.78251779E+00  1.06518841E+01  2.95649994E+02  1.31529924E-02  1.95513339E+02
 1.37840140E+00  8.90393829E+00  2.95750000E+02  1.32461386E-02  1.97240005E+02
 1.00037277E+00  1.05828238E+01  2.95970001E+02  1.32195819E-02  1.98966672E+02
 4.54513520E-01  1.18312731E+01  2.96059998E+02  1.31003074E-02  2.00693339E+02
 1.24636924E+00  1.09392262E+01  2.96100006E+02  1.31595265E-02  2.02420006E+02
 9.76145089E-01  1.11573811E+01  2.96199982E+02  1.32133262E-02  2.04146673E+02
 2.52820730E+00  1.18942747E+01  2.96289978E+02  1.31531302E-02  2.05873339E+02
 8.59257281E-01  1.14277411E+01  2.96410004E+02  1.32091502E-02  2.07600006E+02
 1.95540726E+00  1.19409542E+01  2.96470001E+02  1.31133739E-02  2.10530006E+02
 1.71802962E+00  1.10978041E+01  2.96479980E+02  1.31470114E-02  2.13460006E+02
 1.53378463E+00  1.00233278E+01  2.96529999E+02  1.31796822E-02  2.16390005E+02
 1.51199162E+00  9.43967628E+00  2.96619995E+02  1.32336253E-02  2.19320005E+02
 4.93713319E-01  1.17796583E+01  2.96709991E+02  1.31535446E-02  2.22250005E+02
 1.31421900E+00  1.17165241E+01  2.96699982E+02  1.31011335E-02  2.25180005E+02
 1.48391616E+00  1.11214380E+01  2.96649994E+02  1.30876517E-02  2.28110005E+02
 1.29771101E+00  1.08829012E+01  2.96600006E+02  1.31153036E-02  2.31040004E+02
 9.23462212E-01  1.17337179E+01  2.96570007E+02  1.30883390E-02  2.33970004E+02
 1.88099909E+00  1.03504715E+01  2.96500000E+02  1.30954236E-02  2.36900004E+02
 2.42528915E+00  1.13129511E+01  2.96449982E+02  1.30751319E-02  2.39830004E+02
 1.14563167E+00  1.08999605E+01  2.96429993E+02  1.31426854E-02  2.42760004E+02
 1.59031296E+00  1.10360050E+01  2.96510010E+02  1.32174920E-02  2.45690003E+02
 1.62668741E+00  1.25248070E+01  2.96639984E+02  1.31294783E-02  2.48620003E+02
 3.27320480E+00  1.31281004E+01  2.96729980E+02  1.31308567E-02  2.51550003E+02
 3.19069076E+00  1.24269218E+01  2.96820007E+02  1.31565854E-02  2.54480003E+02
 3.07615376E+00  1.21568451E+01  2.96940002E+02  1.31507413E-02  2.57410003E+02
 3.75543594E+00  1.18386278E+01  2.97019989E+02  1.30959749E-02  2.60340002E+02
 3.00693631E+00  1.02166939E+01  2.97039978E+02  1.30961128E-02  2.63270002E+02
 2.20189929E+00  1.17657356E+01  2.97019989E+02  1.30556691E-02  2.66200002E+02
 2.56536937E+00  1.14767809E+01  2.96970001E+02  1.31225279E-02  2.69130002E+02
 2.38594317E+00  1.09429102E+01  2.97010010E+02  1.31818969E-02  2.72060002E+02
 2.94416952E+00  1.10650063E+01  2.97100006E+02  1.31221134E-02  2.74990001E+02
 3.59077716E+00  1.10512772E+01  2.97139984E+02  1.31215621E-02  2.77920001E+02
 3.32500339E+00  1.15197420E+01  2.97190002E+02  1.31089063E-02  2.80850001E+02
 2.16892529E+00  1.12630663E+01  2.97229980E+02  1.31821744E-02  2.83780001E+02
 2.11728644E+00  1.04068003E+01  2.97380005E+02  1.32161034E-02  2.86710001E+02
 2.96947432E+00  9.47560692E+00  2.97529999E+02  1.31838368E-02  2.89640000E+02
 4.33006668E+00  1.14591894E+01  2.97570007E+02  1.30432844E-02  2.92570000E+02
 3.54972744E+00  1.01364212E+01  2.97489990E+02  1.30901271E-02  2.95500000E+02
 2.22957492E+00  1.10574589E+01  2.97429993E+02  1.31490836E-02  2.96823334E+02
 3.57841039E+00  1.01051168E+01  2.97529999E+02  1.32307038E-02  2.98146667E+02
 3.17714810E+00  1.08649950E+01  2.97619995E+02  1.31512946E-02  2.99470001E+02
 2.69715476E+00  1.15903130E+01  2.97679993E+02  1.31243207E-02  3.00793335E+02
 2.59721756E+00  1.28807631E+01  2.97760010E+02  1.31521234E-02  3.02116669E+02
 2.69345951E+00  1.32387838E+01  2.97789978E+02  1.30641228E-02  3.03440002E+02
 2.60351992E+00  1.20417643E+01  2.97750000E+02  1.30979009E-02  3.04763336E+02
 2.88128257E+00  1.04604359E+01  2.97750000E+02  1.31503269E-02  3.06086670E+02
 1.89889419E+00  1.02455158E+01  2.97820007E+02  1.31635368E-02  3.07410004E+02
 1.31831527E+00  1.00135927E+01  2.97899994E+02  1.32099818E-02  3.08733337E+02
 1.15343308E+00  1.06175327E+01  2.98070007E+02  1.31905107E-02  3.10056671E+02
 1.63865209E+00  1.21197243E+01  2.98179993E+02  1.31237684E-02  3.11380005E+02
 2.27855587E+00  1.08125248E+01  2.98160004E+02  1.30910901E-02  3.12703339E+02
 2.35204363E+00  1.08786392E+01  2.98139984E+02  1.31621528E-02  3.14026672E+02
 1.97449565E+00  1.09737806E+01  2.98149994E+02  1.31290648E-02  3.15350006E+02
 1.99491572E+00  1.16707296E+01  2.98089996E+02  1.31234927E-02  3.16673340E+02
 1.92234635E+00  1.16119547E+01  2.98059998E+02  1.31357368E-02  3.17996674E+02
 1.69492638E+00  1.25359373E+01  2.98079987E+02  1.31428232E-02  3.19320007E+02
 2.90083718E+00  1.03200560E+01  2.98100006E+02  1.31012714E-02  3.20643341E+02
 2.87000346E+00  1.09397984E+01  2.98089996E+02  1.30871022E-02  3.21966675E+02
 3.19984412E+00  1.12331381E+01  2.98119995E+02  1.31603554E-02  3.23290009E+02
 2.62742829E+00  1.13806429E+01  2.98199982E+02  1.31147532E-02  3.24613342E+02
 1.73308694E+00  1.21772909E+01  2.98220001E+02  1.30880643E-02  3.25936676E+02
 2.63770127E+00  1.06584673E+01  2.98260010E+02  1.31078055E-02  3.27260010E+02
 1.87721539E+00  1.18522596E+01  2.98299988E+02  1.30677754E-02  3.28583344E+02
 2.54835749E+00  1.28701315E+01  2.98309998E+02  1.30547080E-02  3.29906677E+02
 1.98984826E+00  1.25633955E+01  2.98299988E+02  1.30428737E-02  3.31230011E+02
 3.14227033E+00  1.21502533E+01  2.98260010E+02  1.30144097E-02  3.32553345E+02
 2.61433029E+00  1.06436310E+01  2.98190002E+02  1.30269295E-02  3.33876678E+02
 2.69910741E+00  1.15077019E+01  2.98169983E+02  1.30666774E-02  3.35200012E+02
 3.42580199E+00  1.21876774E+01  2.98130005E+02  1.30405445E-02  3.36733346E+02
 2.58547330E+00  1.13799925E+01  2.98130005E+02  1.30925355E-02  3.38266679E+02
 2.59198475E+00  1.15015526E+01  2.98269989E+02  1.30997570E-02  3.39800012E+02
 3.59905601E+00  1.16989059E+01  2.98380005E+02  1.30473524E-02  3.41333346E+02
 2.43103528E+00  1.18430643E+01  2.98399994E+02  1.30480370E-02  3.42866679E+02
 1.74986088E+00  1.29422407E+01  2.98359985E+02  1.30091077E-02  3.44400012E+02
 2.35026956E+00  1.34664450E+01  2.98299988E+02  1.30748581E-02  3.45933346E+02
 6.16624832E-01  1.30754681E+01  2.98309998E+02  1.31037487E-02  3.47466679E+02
 1.75979483E+00  1.43323660E+01  2.98389984E+02  1.30951488E-02  3.49000012E+02
 2.06333518E+00  1.12422218E+01  2.98479980E+02  1.31166810E-02  3.50533346E+02
 1.21500862E+00  1.17573872E+01  2.98649994E+02  1.31219756E-02  3.52066679E+02
 2.66662931E+00  1.27644300E+01  2.98829987E+02  1.30288452E-02  3.53600012E+02
 3.16773677E+00  1.17401466E+01  2.98729980E+02  1.29682682E-02  3.55133346E+02
 3.57847333E+00  1.16320000E+01  2.98570007E+02  1.30419135E-02  3.56666679E+02
 4.32492542E+00  9.40305901E+00  2.98519989E+02  1.30807068E-02  3.58200012E+02
 1.71571207E+00  9.93291187E+00  2.98559998E+02  1.31492224E-02  3.59733346E+02
 2.07162619E+00  1.17487564E+01  2.98669983E+02  1.30690113E-02  3.61266679E+02
 2.22406149E+00  1.30112858E+01  2.98699982E+02  1.30021628E-02  3.62800012E+02
 2.08370900E+00  1.31560078E+01  2.98639984E+02  1.30834552E-02  3.64333346E+02
 2.02706075E+00  1.30940256E+01  2.98600006E+02  1.30424630E-02  3.65866679E+02
 3.10364914E+00  1.20879173E+01  2.98579987E+02  1.30762318E-02  3.67400012E+02
 3.10365558E+00  1.23561687E+01  2.98549988E+02  1.30692860E-02  3.68933346E+02
 3.26039052E+00  1.27910061E+01  2.98570007E+02  1.30835921E-02  3.70466679E+02
 3.18611312E+00  1.27787943E+01  2.98570007E+02  1.30833173E-02  3.72000012E+02
 2.64741707E+00  1.33704185E+01  2.98660004E+02  1.30758202E-02  3.73533346E+02
 2.92078829E+00  1.07502842E+01  2.98669983E+02  1.30558060E-02  3.75066679E+02
 3.44647646E+00  1.27732019E+01  2.98639984E+02  1.30020268E-02  3.76600012E+02
 3.88097644E+00  1.35345640E+01  2.98609985E+02  1.30947363E-02  3.78133346E+02
 3.79062366E+00  1.18064041E+01  2.98639984E+02  1.30888885E-02  3.79666679E+02
 4.27060413E+00  9.82171249E+00  2.98660004E+02  1.30802933E-02  3.81200012E+02
 3.19677997E+00  1.02636786E+01  2.98669983E+02  1.31221134E-02  3.76533345E+02
 2.94555116E+00  9.39926815E+00  2.98739990E+02  1.31753627E-02  3.71866678E+02
 2.23919868E+00  1.35259037E+01  2.98850006E+02  1.30765066E-02  3.67200011E+02
 3.54315710E+00  1.18099508E+01  2.98869995E+02  1.31161306E-02  3.62533344E+02
 2.73027039E+00  1.07899265E+01  2.98979980E+02  1.31673058E-02  3.57866676E+02
 2.95290399E+00  8.57585335E+00  2.99169983E+02  1.31278224E-02  3.53200009E+02
 4.03677082E+00  1.00926399E+01  2.99269989E+02  1.30616529E-02  3.48533342E+02
 2.98259616E+00  1.25196257E+01  2.99250000E+02  1.30009344E-02  3.43866675E+02
 3.22504783E+00  1.19525509E+01  2.99160004E+02  1.30017530E-02  3.39200008E+02
 3.09259462E+00  1.13046122E+01  2.99089996E+02  1.31289260E-02  3.34533340E+02
 3.18885183E+00  1.33853960E+01  2.99119995E+02  1.30620645E-02  3.29866673E+02
 3.72296572E+00  1.20269547E+01  2.99039978E+02  1.30417766E-02  3.25200006E+02
 3.81517816E+00  8.37164307E+00  2.98989990E+02  1.31016839E-02  3.20533339E+02
 3.25295687E+00  1.07067432E+01  2.99010010E+02  1.31492224E-02  3.15866672E+02
 2.65649199E+00  1.21837578E+01  2.99070007E+02  1.30371600E-02  3.11200005E+02
 2.81841588E+00  1.26088438E+01  2.99079987E+02  1.31166810E-02  3.06533337E+02
 2.89736938E+00  1.25498867E+01  2.99130005E+02  1.30823562E-02  3.01866670E+02
 3.88117671E+00  1.08996038E+01  2.99160004E+02  1.30758202E-02  2.97200003E+02
